lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5
9,0,0,3854,5393,5.54497470922,4121,0.153407796968,0.316242606657,0.567338024751,14,19,25,1565,2289,72,28,72,28,2283,1774,682,4.3842577573,7.72947523757,10.072887017,11.1145640334,11.2504556227,0.000242659548653,0.0145595729192,0.178597427809,0.538218878913,0.864353312303,3.38931901622,6.27978896464,9.04155218795,10.6731209523,11.0783472474,0.0,0.0172288279544,0.157728706625,0.484833778209,0.814850764378
10,0,0,3931,5506,5.53304987714,4121,0.154745697751,0.32507204611,0.560543557389,14,23,16,1670,2261,74,24,74,24,2425,1846,665,4.38544276139,7.74436015972,10.1268847071,11.140787945,11.2237956428,0.000242659548653,0.0148022324678,0.198738170347,0.546226644018,0.848823101189,3.36915350882,6.20615343107,9.01729911317,10.6602921348,11.0864535356,0.0,0.018199466149,0.160883280757,0.484833778209,0.809512254307
11,0,0,3865,5418,5.53339124965,4121,0.15324220592,0.309813131829,0.571463237078,11,15,16,1599,2266,59,39,59,39,2308,1773,696,4.39721558938,7.70887162056,10.0883858918,11.1285076905,11.2415059829,0.000485319097306,0.0169861684057,0.190002426595,0.54598398447,0.855617568551,3.36349061961,6.21051342374,9.0173275481,10.6770399365,11.0988138438,0.0,0.0165008493084,0.1531181752,0.487988352342,0.818247998059
12,0,0,3895,5394,5.53969062086,4121,0.150613922299,0.320506642803,0.550837175443,13,14,20,1621,2274,72,29,72,29,2310,1827,665,4.41585303883,7.76711022309,10.1506930021,11.1793187694,11.2573458689,0.000242659548653,0.0152875515652,0.199223489444,0.563212812424,0.863625333657,3.36345484161,6.23494462984,9.00923747856,10.6711267131,11.0681886934,0.0,0.017471487503,0.14777966513,0.478767289493,0.806115020626
13,0,0,3914,5476,5.53743365146,4121,0.149396909413,0.311920199501,0.566610046105,14,12,14,1676,2238,57,38,57,38,2370,1862,663,4.37880566796,7.71928547697,10.0997281295,11.148391586,11.25964008,0.000485319097306,0.018199466149,0.18563455472,0.551807813637,0.866537248241,3.39599602538,6.25211031205,9.04751228834,10.6911761578,11.0832745445,0.0,0.0155302111138,0.158942004368,0.491142926474,0.80538704198
14,0,0,3882,5353,5.54200318991,4121,0.143352269308,0.318949779268,0.550351856346,14,16,13,1639,2243,69,32,69,32,2281,1770,675,4.42840795712,7.75704258574,10.124158271,11.165928912,11.2506278733,0.000242659548653,0.0177141470517,0.191458383887,0.561999514681,0.863867993206,3.38449670204,6.23846117901,9.05218996629,10.6772453836,11.0951882806,0.0,0.0186847852463,0.160883280757,0.488958990536,0.818490657607
15,0,0,3814,5363,5.53995401248,4121,0.149306834808,0.314398761397,0.559087600097,9,15,17,1666,2148,67,34,67,34,2356,1759,674,4.42095640998,7.74320957051,10.1223246786,11.1381083241,11.2241401438,0.0,0.0157728706625,0.198010191701,0.541373453045,0.856102887649,3.39412499201,6.23694775652,9.02298570051,10.6263277921,11.0514446435,0.000485319097306,0.0177141470517,0.160155302111,0.48653239505,0.801261829653
16,0,0,3800,5309,5.55675771504,4121,0.143419968184,0.313897089836,0.558116961902,12,15,24,1578,2222,69,36,69,36,2224,1763,688,4.39870233314,7.68280966652,10.0888836604,11.139750363,11.2399358636,0.000485319097306,0.0143169133705,0.190245086144,0.545256005824,0.857316185392,3.43385540469,6.32824186428,9.09157339445,10.6867624778,11.0815525037,0.0,0.0152875515652,0.155059451589,0.497452074739,0.799320553264
17,0,0,3859,5424,5.53151923725,4121,0.155930559172,0.327488687783,0.566367386557,19,15,14,1572,2287,63,28,63,28,2296,1836,653,4.38806563294,7.73598026265,10.1282696252,11.1416345728,11.2259389546,0.000242659548653,0.0152875515652,0.196554234409,0.545013346275,0.85052171803,3.38269042434,6.25990936278,9.02267401297,10.6555224331,11.0832323066,0.0,0.018199466149,0.162581897598,0.476826013104,0.816792040767
18,0,0,3934,5497,5.5372632008,4121,0.148981770256,0.313889514494,0.558844940548,15,14,18,1629,2305,64,29,64,29,2345,1827,674,4.39821007317,7.69885737122,10.0681888007,11.1215003426,11.2436934609,0.0,0.018199466149,0.191458383887,0.534336326134,0.859257461781,3.36273030926,6.21283164198,9.03712744018,10.678585272,11.0724362976,0.0,0.0160155302111,0.16403785489,0.480465906333,0.799320553264
