lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5
9,0,0,6694,9246,5.3745229926,6728,0.119081021799,0.302160920566,0.442479191439,40,47,38,3339,3355,187,71,187,71,4662,2386,2397,4.35008499402,7.79492585257,10.5996905382,11.9950065431,11.9518926013,0.0,0.00906658739596,0.200802615933,0.686682520809,0.957491082045,4.58936617062,8.24526994937,11.1001640633,12.2300209542,11.9931234912,0.000148632580262,0.0142687277051,0.264714625446,0.799791914388,0.979934601665
10,0,0,6676,9222,5.37235782223,6728,0.125093242957,0.293925377009,0.455112960761,58,39,40,3219,3457,208,67,208,67,4510,2267,2406,4.32534235838,7.73794629808,10.5543549081,11.9921573082,11.9543117307,0.0,0.00995838287753,0.190992865636,0.69292508918,0.959126040428,4.62836683183,8.27184179412,11.1174661709,12.2264228332,11.9994144284,0.000297265160523,0.0156064209275,0.267538644471,0.79563020214,0.98305588585
11,0,0,6710,9282,5.37640640845,6728,0.12583281221,0.29808772573,0.458085612366,46,40,38,3270,3440,188,84,188,84,4556,2247,2426,4.34255079234,7.77636427487,10.5588512055,11.9620132777,11.9505968146,0.0,0.00906658739596,0.193965517241,0.680588585018,0.956747919144,4.59825251482,8.273841299,11.136081675,12.2180802332,11.9941449673,0.0,0.0162009512485,0.267687277051,0.798751486326,0.979785969084
12,0,0,6562,9091,5.37646699274,6728,0.120339632104,0.292290002569,0.448573127229,36,39,45,3244,3318,190,79,190,79,4500,2237,2317,4.34335105929,7.79373181357,10.6163664022,12.005942947,11.9520973325,0.000148632580262,0.00980975029727,0.196789536266,0.687871581451,0.956896551724,4.60721288559,8.28289443984,11.1015832711,12.2126756062,11.9886946948,0.0,0.013079667063,0.265011890606,0.791765755054,0.97725921522
13,0,0,6605,9057,5.37511911376,6728,0.119410295011,0.300681944702,0.43772294887,44,37,44,3305,3300,188,71,188,71,4528,2307,2395,4.32893111926,7.78844940438,10.6067138773,12.0088310432,11.9616241439,0.0,0.00951248513674,0.19901902497,0.692330558859,0.962098692033,4.60300342623,8.27122656638,11.1081784768,12.2272521386,11.9960611349,0.000297265160523,0.0153091557669,0.264120095125,0.800683709869,0.980975029727
14,0,0,6687,9229,5.37157031481,6728,0.12419515329,0.298735123393,0.4548156956,61,39,38,3310,3377,194,86,194,86,4568,2315,2392,4.30499772412,7.76843883218,10.5396653816,11.9868754942,11.9479033745,0.0,0.00847205707491,0.192330558859,0.685344827586,0.955410225922,4.60274664765,8.24702866948,11.1341675571,12.2360991038,11.9895893864,0.000297265160523,0.0145659928656,0.263525564804,0.805439952438,0.978002378121
15,0,0,6774,9345,5.37344714637,6728,0.126489009791,0.303403126587,0.457491082045,54,49,36,3319,3455,207,72,207,72,4511,2418,2411,4.33339931842,7.75304187244,10.5749355652,11.9971288742,11.9609642906,0.0,0.00951248513674,0.195005945303,0.684750297265,0.960760998811,4.6110701839,8.27735141631,11.1218400291,12.2506143321,11.9995952397,0.0,0.0169441141498,0.262782401902,0.815398335315,0.98290725327
16,0,0,6703,9188,5.3742786227,6728,0.129246940553,0.297323262042,0.450356718193,51,44,41,3300,3403,200,94,200,94,4511,2361,2266,4.35880968853,7.78455203077,10.5805219542,12.0041597347,11.9563546828,0.0,0.0117419738407,0.200208085612,0.692627824019,0.958234244946,4.59794536023,8.281174814,11.1175235374,12.2214492776,11.9944431978,0.000148632580262,0.0160523186683,0.266646848989,0.798156956005,0.980231866825
17,0,0,6869,9566,5.36722791024,6728,0.129913115058,0.297908960681,0.465219976219,54,49,33,3388,3481,195,79,195,79,4707,2339,2474,4.32337694745,7.76287447313,10.5558734701,11.9697510168,11.9500398258,0.000148632580262,0.009661117717,0.191884661118,0.686979785969,0.956747919144,4.5955456817,8.22247742917,11.0561731555,12.2156289154,11.9910960916,0.0,0.0156064209275,0.252972651605,0.79563020214,0.980380499405
18,0,0,6694,9326,5.37120853246,6728,0.12529544457,0.299825024874,0.460909631391,55,45,42,3309,3385,202,67,202,67,4614,2380,2381,4.33560928988,7.77878656311,10.5874697239,11.9991927713,11.9409619493,0.000148632580262,0.010255648038,0.19322235434,0.689506539834,0.949464922711,4.5749644981,8.23118916402,11.0803759617,12.2244292062,11.9939641559,0.0,0.0166468489893,0.259809750297,0.799643281807,0.979934601665
19,0,0,6696,9275,5.37555867025,6728,0.12721799723,0.296713950992,0.451545778835,44,36,41,3253,3443,183,92,183,92,4528,2309,2366,4.3379059406,7.78314555883,10.5741317088,11.9671639612,11.9450925152,0.000148632580262,0.0127824019025,0.191290130797,0.682966706302,0.954072532699,4.59282185102,8.2722099638,11.1208364724,12.2258636376,11.9952838625,0.000297265160523,0.0162009512485,0.264268727705,0.800089179548,0.980231866825
20,0,0,6746,9275,5.37904524988,6728,0.125165773704,0.309170991532,0.448424494649,46,46,54,3274,3472,209,84,209,84,4534,2327,2427,4.35046283659,7.78715247112,10.5939331074,11.9970547043,11.9591956492,0.0,0.0109988109394,0.200653983353,0.688317479191,0.963139120095,4.58318749876,8.24961389908,11.1264609656,12.2274255723,11.9836600721,0.000148632580262,0.0151605231867,0.261741973841,0.799197384067,0.974583828775
21,0,0,6778,9455,5.37402532644,6728,0.121763688793,0.303115106592,0.457193816885,60,48,38,3306,3472,215,92,215,92,4621,2411,2383,4.33897257113,7.7654897494,10.5507838755,11.9822453494,11.9535978505,0.0,0.0104042806183,0.19337098692,0.687871581451,0.957045184304,4.59493480598,8.26130566569,11.1010646723,12.2190237313,11.9881522607,0.0,0.016498216409,0.259958382878,0.793995243757,0.97711058264
22,0,0,6631,9127,5.37495976514,6728,0.124223464277,0.292515528306,0.45436979786,38,40,39,3200,3431,179,84,179,84,4455,2376,2343,4.35072441274,7.79719801329,10.6239728381,12.0152880983,11.94395362,0.0,0.00995838287753,0.194411414982,0.701248513674,0.953626634958,4.59094309604,8.24350425082,11.0971153385,12.2333924007,11.9962419463,0.0,0.0136741973841,0.257580261593,0.804250891795,0.980826397146
23,0,0,6798,9417,5.37199047196,6728,0.130405063586,0.306518046473,0.454964328181,47,43,41,3358,3440,194,83,194,83,4674,2423,2400,4.33355268321,7.76662571609,10.580207446,11.9919215822,11.94862662,0.000148632580262,0.00906658739596,0.191736028537,0.689506539834,0.9548156956,4.6035198538,8.25960563028,11.0982022491,12.2176491617,11.990909093,0.000148632580262,0.0148632580262,0.258174791914,0.792806183115,0.978299643282
24,0,0,6826,9446,5.37369235588,6728,0.127026640244,0.304427487739,0.452140309156,46,46,29,3290,3536,175,94,175,94,4528,2399,2420,4.33357272293,7.74885258118,10.5769747883,11.9799965417,11.9524589553,0.0,0.0101070154578,0.191438763377,0.684304399524,0.956004756243,4.60060341077,8.27108700831,11.1047473251,12.2338180927,11.9814997008,0.0,0.0150118906064,0.260107015458,0.810047562426,0.974286563615
25,0,0,6710,9321,5.37194530993,6728,0.126518691837,0.29822951711,0.450951248514,48,44,33,3383,3327,190,80,190,80,4690,2220,2478,4.33042942137,7.76071180696,10.5664047308,11.98010547,11.9500637457,0.0,0.009661117717,0.192776456599,0.685344827586,0.956896551724,4.60629882244,8.27786672586,11.1311013541,12.2339892474,11.9954012816,0.0,0.0151605231867,0.271997621879,0.808709869203,0.980826397146
26,0,0,6727,9368,5.37524505485,6728,0.126060942228,0.299481910306,0.447978596908,54,51,36,3401,3326,192,70,192,70,4751,2387,2377,4.34099510582,7.79433204069,10.6053564124,12.0009460082,11.9526397667,0.000148632580262,0.00921521997622,0.190695600476,0.695749108205,0.957045184304,4.60031550347,8.25444252941,11.1277859178,12.2428134073,11.9978598834,0.000148632580262,0.0135255648038,0.270808561237,0.810493460166,0.982164090369
27,0,0,6458,8972,5.37873357883,6728,0.130851179192,0.304572107177,0.455112960761,45,42,32,3208,3250,177,69,177,69,4433,2196,2298,4.33676238928,7.79343230478,10.6047229694,12.0078644673,11.9435919972,0.000297265160523,0.0109988109394,0.203329369798,0.698127229489,0.953329369798,4.60529150348,8.29142238471,11.1219329051,12.2275487619,11.9918671769,0.0,0.0144173602854,0.264714625446,0.802318668252,0.978894173603
28,0,0,6740,9343,5.3739601906,6728,0.120088090015,0.30179041884,0.452288941736,36,50,36,3343,3397,178,86,178,86,4638,2187,2433,4.32693916641,7.76106693127,10.5878122487,11.9954324648,11.9525763745,0.0,0.0101070154578,0.191290130797,0.683709869203,0.957193816885,4.6019796045,8.28672725234,11.1471644565,12.2332877955,11.9936659254,0.000297265160523,0.0147146254459,0.268579072533,0.804845422117,0.979488703924
29,0,0,6543,9029,5.37523515632,6728,0.127070705794,0.295718059052,0.457342449465,47,48,40,3191,3352,202,82,202,82,4422,2290,2297,4.3344299083,7.78577636177,10.5975950129,12.0051570319,11.9550349763,0.000148632580262,0.0101070154578,0.19887039239,0.692627824019,0.957936979786,4.60072240362,8.26094715317,11.1036739203,12.214888249,11.9967750152,0.000148632580262,0.0162009512485,0.270362663496,0.790428061831,0.982461355529
