lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5
20,0,0,16875,21160,4.96372060118,6197,0.219313595118,0.329944056386,0.695175084718,131,168,97,9236,7639,483,175,483,175,11584,7320,4884,4.42700320349,8.04604088371,10.7995827451,11.5803503024,11.3179188094,0.0,0.0119412619009,0.217201871873,0.687429401323,0.943198321769,4.40912270043,7.81098141968,10.5760303625,11.5074585418,11.3050086412,0.000161368404066,0.0138776827497,0.23850250121,0.676133613039,0.938518638051
21,0,0,16738,20994,4.96460541883,6197,0.218855659175,0.331020204365,0.687106664515,118,161,117,9096,7642,469,183,469,183,11387,7383,4785,4.44770155606,8.04589221724,10.7828546223,11.5765283568,11.3066566265,0.0,0.0104889462643,0.219622397934,0.673874455382,0.937066322414,4.40720339401,7.81943802492,10.5730909598,11.5137180708,11.2923888443,0.0,0.0135549459416,0.241245764079,0.681136033565,0.937873164434
22,0,0,16301,20496,4.96532798258,6197,0.216528901078,0.33503645913,0.696788768759,118,176,101,8826,7475,474,186,474,186,11114,7219,4690,4.44699499376,8.06123325722,10.8058240809,11.6163508546,11.3107401704,0.000161368404066,0.0112957882847,0.220590608359,0.689043085364,0.939970953687,4.42411179041,7.80849495018,10.5836973771,11.5374799946,11.3159217854,0.0,0.0127481039213,0.243827658544,0.686461190899,0.943036953365
23,0,0,16511,20746,4.96578885658,6197,0.217392082143,0.330398772699,0.689365822172,121,181,91,8989,7522,475,183,475,183,11339,7341,4803,4.4360126481,8.05113754588,10.8045579083,11.6012748467,11.3246758226,0.000161368404066,0.0117798934969,0.218008713894,0.690979506213,0.947071163466,4.4332599384,7.81276562161,10.5587117944,11.5299287561,11.3032711601,0.000161368404066,0.0138776827497,0.240277553655,0.677585928675,0.938034532838
24,0,0,16903,21165,4.96205675647,6197,0.220912026017,0.331856947651,0.698079715992,131,187,107,9249,7654,500,176,500,176,11585,7379,4854,4.4229097092,8.03524927428,10.7950462673,11.5731141819,11.3205336111,0.0,0.0104889462643,0.221397450379,0.673874455382,0.943198321769,4.42121369441,7.80307084147,10.5644607985,11.5074111052,11.2865183477,0.0,0.0154913667904,0.239632080039,0.672422139745,0.935452638373
25,0,0,16481,20608,4.96414834726,6197,0.214788880826,0.325611227996,0.686138454091,110,169,100,8993,7488,457,172,457,172,11281,7038,4835,4.41524216446,8.02977383537,10.7859232084,11.5995846314,11.3136823785,0.000161368404066,0.0132322091335,0.217524608682,0.688074874939,0.941100532516,4.41364819334,7.82454668076,10.5876849939,11.5164625698,11.3042471726,0.0,0.0122639987091,0.245118605777,0.683072454413,0.940939164112
26,0,0,16685,20864,4.96596408037,6197,0.214196167541,0.328556596011,0.698725189608,123,162,95,9124,7561,446,192,446,192,11435,7224,4842,4.42645041669,8.026891012,10.7824063477,11.5979881911,11.3206278306,0.0,0.0106503146684,0.219299661126,0.684202033242,0.943036953365,4.43075183075,7.81466723686,10.5699153874,11.5255327982,11.297306444,0.0,0.0150072615782,0.23769565919,0.678070033887,0.937873164434
27,0,0,16519,20681,4.96432544621,6197,0.216787909229,0.327305855955,0.690656769405,121,161,99,9036,7483,450,173,450,173,11318,7193,4720,4.41205697222,8.01684690821,10.7876367548,11.5867257058,11.3340754766,0.0,0.012102630305,0.210101662095,0.678231402291,0.948362110699,4.42761566936,7.82002934031,10.5681658742,11.5100133558,11.3070447128,0.0,0.0148458931741,0.239954816847,0.676940455059,0.944973374213
28,0,0,16700,20839,4.9655091444,6197,0.216727975098,0.334289501149,0.688397611748,116,166,97,9160,7540,455,175,455,175,11425,7394,4712,4.43152395303,8.03799353323,10.8017699261,11.5983263053,11.3283655798,0.0,0.0130708407294,0.216072293045,0.682104243989,0.947393900274,4.41618989198,7.80734699866,10.6082126059,11.555490078,11.3134136396,0.0,0.014523156366,0.244150395353,0.691786348233,0.941907374536
29,0,0,16728,20944,4.96196096676,6197,0.21750390951,0.330663149524,0.694529611102,107,179,115,9071,7657,472,184,472,184,11361,7365,4780,4.43400305197,8.04611260925,10.7927702823,11.5902752173,11.3214340472,0.000161368404066,0.0122639987091,0.221558818783,0.681620138777,0.943198321769,4.39620087612,7.79439471918,10.5706921473,11.5165007794,11.3158986699,0.000161368404066,0.0148458931741,0.241084395675,0.675649507826,0.943843795385
