lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5
18,0,0,6883,9518,5.37072248824,6728,0.129582128003,0.296323790108,0.465071343639,55,36,37,5.32694422793,5.40848798157,192,78,192,78,4743,2373,2377,4.35490797632,7.79251925783,10.456107056,11.7054524511,11.7436640946,0.0,0.00728299643282,0.144768133175,0.523038049941,0.843489892985,4.48774432599,7.94663126486,10.6880770763,11.8223674615,11.8026621858,0.000148632580262,0.00906658739596,0.173156956005,0.586206896552,0.877378121284
19,0,0,6632,9137,5.37458839359,6728,0.122564466518,0.299215219976,0.455112960761,55,53,39,5.3366727742,5.40729645602,202,89,202,89,4480,2303,2505,4.35534230364,7.78234908886,10.4656947541,11.7084815501,11.7431850526,0.000148632580262,0.00906658739596,0.144024970273,0.525416171225,0.84675980975,4.47663715485,7.92346265981,10.6487595492,11.7876291505,11.7634284195,0.000148632580262,0.00995838287753,0.167063020214,0.568668252081,0.861177170036
20,0,0,6843,9386,5.37759056402,6728,0.125985856964,0.298857613682,0.445303210464,44,43,31,5.33367797348,5.41547193787,184,84,184,84,4575,2351,2424,4.34595421923,7.77188774409,10.4173088649,11.6966395553,11.7165903656,0.0,0.00787752675386,0.151753864447,0.531956004756,0.83501783591,4.48622170884,7.9547713047,10.6914915694,11.8145466331,11.8126586738,0.000148632580262,0.0105529131986,0.1701843044,0.576991676576,0.88049940547
21,0,0,6870,9444,5.37397658503,6728,0.128229056672,0.305249619005,0.449464922711,55,44,40,5.33076666116,5.41125180064,196,86,196,86,4617,2405,2498,4.35670317061,7.78497906164,10.4423005706,11.7017439516,11.7264787997,0.0,0.00862068965517,0.150267538644,0.535523186683,0.840517241379,4.48445558911,7.97311094059,10.6991472719,11.8185044608,11.7807165789,0.0,0.00698573127229,0.169441141498,0.585612366231,0.868162901308
22,0,0,6751,9405,5.37212162745,6728,0.129410791609,0.30160616697,0.456747919144,37,45,37,5.33199475178,5.40673723907,175,84,175,84,4464,2285,2503,4.36482805676,7.76368934452,10.4585406259,11.7165763784,11.7387462337,0.0,0.00817479191439,0.150267538644,0.532550535077,0.846165279429,4.48760136173,7.92826356426,10.6897550662,11.8095027214,11.7833799119,0.000148632580262,0.00876932223543,0.167657550535,0.574316290131,0.868311533888
23,0,0,6794,9406,5.37091674684,6728,0.128415259422,0.296442820639,0.449464922711,46,44,41,5.32829320976,5.40768611352,192,77,192,77,4569,2389,2453,4.36448821626,7.78555241016,10.4378599334,11.69468857,11.7270296013,0.0,0.00832342449465,0.149227110583,0.535077288942,0.839476813317,4.49588116306,7.94861414562,10.6710987072,11.7974037083,11.7971848154,0.000148632580262,0.00787752675386,0.165279429251,0.575653983353,0.879310344828
24,0,0,6672,9342,5.37236113647,6728,0.124745596759,0.299912581535,0.456747919144,55,45,42,5.32808482269,5.41055627765,202,80,202,80,4629,2299,2456,4.35097476812,7.78951104427,10.4673005332,11.7220241457,11.7189302338,0.000148632580262,0.00817479191439,0.145808561237,0.536860879905,0.835760998811,4.48002710777,7.95532970091,10.6904562392,11.798131389,11.783410019,0.0,0.00728299643282,0.167360285375,0.576099881094,0.870986920333
25,0,0,6692,9285,5.37650800093,6728,0.126990082201,0.297732696897,0.464179548157,38,47,30,5.33191813327,5.41497363062,174,64,174,64,4714,2305,2393,4.36103135162,7.78802084286,10.4451845637,11.6925184434,11.7362498147,0.0,0.00847205707491,0.152051129608,0.526753864447,0.843638525565,4.48227806167,7.92185037793,10.6587386373,11.763576283,11.7892125489,0.0,0.00951248513674,0.16453626635,0.560196195006,0.873216409037
26,0,0,7035,9650,5.37363141807,6728,0.130636782904,0.307781201849,0.464922711058,49,44,29,5.3313590949,5.41009780864,188,72,188,72,4793,2489,2440,4.35287678461,7.77447927237,10.4411078611,11.7031215175,11.7286630909,0.0,0.00847205707491,0.152051129608,0.532104637337,0.839179548157,4.44690675895,7.93827921194,10.6833611628,11.8265466044,11.7953112982,0.0,0.00817479191439,0.168549346017,0.589328180737,0.874405469679
27,0,0,6952,9608,5.37051307251,6728,0.126649958799,0.299072795423,0.461504161712,56,55,36,5.32704908937,5.40800745337,205,82,205,82,4762,2475,2335,4.37063111539,7.77355989327,10.4456395592,11.7046723676,11.7381171447,0.0,0.00802615933413,0.149821640904,0.535225921522,0.850178359096,4.4703111671,7.94186611191,10.6601442975,11.7699992919,11.7715753101,0.000297265160523,0.00980975029727,0.166171224732,0.561087990488,0.862812128419
