lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5
11,0,0,15931,19955,4.97446545544,6197,0.209101857089,0.328157443982,0.662740035501,106,166,95,8676,7255,438,174,438,174,10895,7002,4496,4.43401285403,8.07947818822,10.8707351223,11.6170117709,11.2803930318,0.000161368404066,0.0112957882847,0.224947555269,0.680813296756,0.925286428917,4.43863101599,7.90739053056,10.7220413232,11.6165406524,11.268494428,0.0,0.0146845247701,0.260125867355,0.710505083105,0.929159270615
12,0,0,15970,19834,4.98047119366,6197,0.206356531361,0.329857928506,0.675488139422,114,156,99,8586,7384,441,162,441,162,10673,6914,4713,4.45778896613,8.08169558932,10.8534004799,11.6066721851,11.2680203413,0.0,0.00984347264806,0.219299661126,0.67419719219,0.920606745199,4.45487091946,7.93538283003,10.7296271441,11.579420283,11.2707246389,0.0,0.0166209456188,0.256091657254,0.704534452154,0.928029691786
13,0,0,16099,20020,4.98057385896,6197,0.213272394534,0.332928833445,0.674842665806,105,152,112,8655,7444,450,180,450,180,10760,7109,4664,4.45006075324,8.07449272078,10.8350622805,11.5864232126,11.2591134171,0.000161368404066,0.00903663062772,0.215749556237,0.669517508472,0.918993061159,4.45759329235,7.9408046112,10.7437953947,11.6108705822,11.2781489013,0.0,0.0151686299822,0.2619009198,0.707116346619,0.930611586251
14,0,0,16023,19948,4.97271160278,6197,0.205878472506,0.329942302903,0.66903340326,101,168,107,8862,7161,442,158,442,158,11033,7005,4597,4.42594215021,8.04576225773,10.8358894707,11.6224849706,11.2728884695,0.0,0.0119412619009,0.216717766661,0.680490559948,0.923188639664,4.44223177247,7.89741499494,10.7190521094,11.6052119862,11.2890172975,0.0,0.0138776827497,0.254962078425,0.702598031305,0.934484427949
15,0,0,16043,19979,4.97598199549,6197,0.205499591885,0.33027532421,0.669194771664,93,158,90,8729,7314,405,198,405,198,10860,7016,4634,4.4657534964,8.07110502102,10.8460467233,11.6157347808,11.2559024702,0.0,0.0117798934969,0.215104082621,0.678715507504,0.918024850734,4.45463304112,7.91121519019,10.7290020132,11.5950093459,11.2768638744,0.0,0.0135549459416,0.254316604809,0.701468452477,0.930450217847
16,0,0,16232,20208,4.97943938387,6197,0.209638008111,0.331270123894,0.666290140391,115,162,95,8770,7462,443,174,443,174,10926,7138,4672,4.44302034362,8.07508827402,10.8548945369,11.6493852665,11.2591134171,0.0,0.0117798934969,0.219299661126,0.695820558335,0.918993061159,4.43829523846,7.89280376593,10.7083685094,11.5996172835,11.2877909381,0.0,0.0138776827497,0.255123446829,0.707600451832,0.933354849121
17,0,0,16146,20074,4.97807077354,6197,0.20971446493,0.330664178645,0.67419719219,102,156,94,8839,7307,412,165,412,165,10991,7162,4582,4.44842883671,8.0650436282,10.8439091939,11.6111692871,11.257528823,0.0,0.0125867355172,0.208487978054,0.679199612716,0.916088429885,4.42922925093,7.90758644911,10.7062632526,11.6093798366,11.2829814775,0.0,0.0146845247701,0.250605131515,0.705018557366,0.933677585929
18,0,0,16236,20211,4.97626582262,6197,0.208606101875,0.326861615247,0.680490559948,112,167,100,8911,7325,447,180,447,180,11093,7073,4696,4.44933319258,8.07103269665,10.838691814,11.6108446913,11.2650781332,0.0,0.0130708407294,0.218815555914,0.674681297402,0.921736324028,4.43631266927,7.91888992701,10.7128979485,11.5911819195,11.2565789153,0.0,0.0156527351944,0.257705341294,0.70356624173,0.92141358722
19,0,0,16412,20391,4.97849112312,6197,0.213056233166,0.330635702163,0.678715507504,125,141,107,8898,7514,436,179,436,179,11079,7135,4685,4.40815062066,8.02608009134,10.8170530909,11.5991258041,11.2656959109,0.0,0.0124253671131,0.221397450379,0.670162982088,0.921897692432,4.46189100307,7.94108028983,10.7651401838,11.5932049814,11.2823497803,0.0,0.0137163143457,0.259803130547,0.707116346619,0.933516217525
20,0,0,16078,20006,4.97665351308,6197,0.205377369666,0.331197528422,0.679199612716,118,151,103,8842,7236,446,176,446,176,11025,7077,4641,4.45664075921,8.07846663478,10.8466678577,11.6170099276,11.2597451143,0.000161368404066,0.0116185250928,0.216072293045,0.669517508472,0.917218008714,4.44010942281,7.90900809339,10.7445327894,11.6113146053,11.2924027639,0.000161368404066,0.0130708407294,0.259964498951,0.705664030983,0.932870743908
21,0,0,16259,20183,4.97619873337,6197,0.207726555455,0.331571740854,0.667258350815,110,152,95,8947,7312,426,170,426,170,11112,7063,4725,4.4585821527,8.08612600569,10.8414013638,11.6364277381,11.2725471435,0.0,0.012102630305,0.211231240923,0.688236243344,0.923995481685,4.44959902118,7.90416641439,10.7145048441,11.5746779974,11.273478408,0.0,0.0135549459416,0.263514603841,0.687268032919,0.926900112958
22,0,0,15836,19666,4.97676612718,6197,0.204722575371,0.32278909251,0.674035823786,112,146,109,8696,7140,433,173,433,173,10841,6880,4602,4.44964413957,8.07232404858,10.8542504513,11.6193455718,11.2769133459,0.000161368404066,0.00952073583992,0.216717766661,0.682104243989,0.926416007746,4.42861483369,7.90287719959,10.7320020964,11.6080472282,11.2837645786,0.000161368404066,0.0150072615782,0.256091657254,0.706309504599,0.930772954655
23,0,0,16203,20203,4.97659111174,6197,0.212333144683,0.334627180854,0.673228981765,104,155,103,8785,7418,418,174,418,174,10979,7213,4558,4.42841962752,8.04222784006,10.8168125387,11.6085431588,11.2589388977,0.0,0.0104889462643,0.213329030176,0.679522349524,0.919638534775,4.43293488463,7.92250233413,10.7326609971,11.6139215325,11.2678905699,0.0,0.0125867355172,0.262869130224,0.710666451509,0.929643375827
24,0,0,16177,20076,4.97761448328,6197,0.211144586107,0.333813773223,0.680813296756,120,148,103,8756,7421,436,184,436,184,10890,7135,4605,4.45631331321,8.07553298925,10.8571828118,11.6153797957,11.2601620167,0.0,0.00935936743586,0.21946102953,0.67419719219,0.920606745199,4.42531217116,7.90396938467,10.7244242568,11.597973728,11.28590057,0.0,0.0133935775375,0.260609972567,0.699047926416,0.932063901888
25,0,0,16179,20096,4.97400551903,6197,0.208592810718,0.328905381105,0.68452477005,123,151,100,8857,7322,428,148,428,148,11004,7203,4576,4.46079855665,8.08149558289,10.8406518234,11.5943200595,11.2458402906,0.0,0.0111344198806,0.21946102953,0.671776666129,0.914958851057,4.43352791637,7.88510232379,10.6976308944,11.606571501,11.274683135,0.0,0.0166209456188,0.257866709698,0.706632241407,0.930772954655
26,0,0,16400,20256,4.97582031456,6197,0.215961286682,0.336934884806,0.671292560917,110,144,107,8918,7482,446,181,446,181,11054,7286,4615,4.4439390038,8.06042872915,10.8379589922,11.6199100008,11.2623104445,0.0,0.0109730514765,0.220913345167,0.681136033565,0.923511376472,4.43844862323,7.89747111589,10.7201013738,11.599831774,11.2816733351,0.0,0.014523156366,0.250927868323,0.707439083427,0.934968533161
27,0,0,16587,20563,4.97461677088,6197,0.210299098737,0.336928883853,0.672744876553,99,161,94,8993,7594,427,183,427,183,11172,7462,4576,4.43138045232,8.06086915368,10.8325092681,11.5904589037,11.2513617484,0.000161368404066,0.0109730514765,0.222849766016,0.679845086332,0.916895271906,4.44192066069,7.8836141028,10.707454618,11.6066289981,11.2975612633,0.0,0.0143617879619,0.255768920445,0.711634661933,0.93771179603
28,0,0,16089,20008,4.97660960295,6197,0.207680113932,0.331125576649,0.672583508149,102,137,109,8849,7240,423,187,423,187,11018,7124,4558,4.45128415068,8.07921601014,10.859067644,11.6246288148,11.2793180763,0.000161368404066,0.0104889462643,0.222365660804,0.686945296111,0.92657737615,4.41362458982,7.90242747135,10.7007362716,11.6130347352,11.2754537997,0.0,0.0151686299822,0.255123446829,0.713409714378,0.92819106019
29,0,0,16460,20312,4.97181345062,6197,0.209049139367,0.331774993184,0.682426980797,114,154,97,9144,7316,443,167,443,167,11213,7193,4763,4.41455615922,8.02959394739,10.8242894929,11.5838836856,11.2595566754,0.000161368404066,0.0111344198806,0.220913345167,0.671776666129,0.919477166371,4.44391937254,7.92246379397,10.7206884335,11.5940001395,11.2658132459,0.0,0.0142004195579,0.254800710021,0.699047926416,0.924479586897
