lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5
9,0,0,11791,15140,4.96802416735,5343,0.189267115664,0.298718265598,0.722440576455,70,67,2,4615,7176,166,136,166,136,6156,4931,2149,4.2567207589,7.80829770326,10.5151271224,11.4019513763,11.1687785788,0.0,0.0114168070372,0.183791877223,0.593861126708,0.875538087217,3.52001040758,7.07362607318,9.89759971433,11.2003989979,11.1495483598,0.0,0.0119782893506,0.203630918959,0.606588059143,0.889013662736
10,0,0,11790,15187,4.96881233072,5343,0.200333612418,0.300401620637,0.713644020213,69,50,1,4705,7085,148,138,148,138,6247,5042,2077,4.27786951216,7.82878061576,10.5336816259,11.4157288058,11.1610358183,0.000374321542205,0.0121654501217,0.183230394909,0.595358412877,0.872917836421,3.51586648284,7.07586116047,9.88830098231,11.1676051446,11.1365937386,0.000187160771102,0.0138498970616,0.204005240502,0.605277933745,0.882650196519
11,0,0,11766,15117,4.9701394134,5343,0.202277954987,0.298336219319,0.725247988022,60,74,2,4816,6950,167,144,167,144,6389,4957,2051,4.25918974438,7.81617454143,10.5203949603,11.434986429,11.1726429089,0.0,0.0125397716639,0.180984465656,0.601721879094,0.878719820326,3.52369217479,7.05159579398,9.89442715995,11.1562693868,11.1343673054,0.000187160771102,0.0102938424106,0.201572150477,0.591615197455,0.880591428037
12,0,0,11824,15160,4.9673865174,5343,0.197368829084,0.297195771818,0.716638592551,69,59,1,4596,7228,179,131,179,131,6154,4885,2189,4.26315814787,7.80335918863,10.5320923586,11.4085971477,11.1627223265,0.000187160771102,0.0153471832304,0.192401272693,0.596294216732,0.876848212615,3.51462642507,7.07870824999,9.90408530627,11.2011301416,11.1261707471,0.000187160771102,0.0116039678083,0.199513381995,0.6146359723,0.884334643459
13,0,0,11515,14754,4.97388459082,5343,0.186206089574,0.29666017935,0.715702788695,62,59,2,4496,7019,164,122,164,122,6006,4748,2165,4.27143680443,7.80977603566,10.529405655,11.4304510477,11.1868095921,0.0,0.0116039678083,0.185476324162,0.60265768295,0.883024518061,3.54368662892,7.09491746928,9.94049611397,11.1985551913,11.1474368113,0.000187160771102,0.0121654501217,0.206812652068,0.609395470709,0.889387984278
14,0,0,11679,14940,4.96753296668,5343,0.196890307792,0.302780335113,0.71813587872,67,56,1,4514,7165,165,138,165,138,5998,4986,2051,4.25419975503,7.79648243568,10.5253167226,11.417577062,11.1685876935,0.000187160771102,0.0123526108928,0.187909414187,0.591989518997,0.875538087217,3.51250990991,7.06059949503,9.88853460771,11.1928430452,11.1476636506,0.000187160771102,0.0119782893506,0.205128205128,0.606026576829,0.888452180423
15,0,0,11514,14931,4.96673800638,5343,0.197930317308,0.294437921018,0.732172936552,63,70,3,4646,6868,162,108,162,108,6229,4843,2101,4.27809661881,7.78684580231,10.5116645344,11.4128930335,11.1686471226,0.000187160771102,0.0142242186038,0.182107430283,0.588620625117,0.876661051844,3.54386693902,7.07769516622,9.87069581507,11.1544433713,11.1300841808,0.000187160771102,0.00973236009732,0.192962755007,0.606026576829,0.881340071121
16,0,0,11765,15019,4.96707476964,5343,0.198906047241,0.297028981105,0.7130825379,67,64,3,4572,7193,172,137,172,137,6102,4877,2148,4.24685629938,7.78282624088,10.4922313278,11.4055487818,11.16355311,0.000187160771102,0.0132884147483,0.18678644956,0.592738162081,0.873292157964,3.52865269742,7.09407291582,9.88901622499,11.1942151865,11.1529007278,0.0,0.0106681639528,0.19352423732,0.604529290661,0.891633913532
17,0,0,11484,14811,4.96992142121,5343,0.197524666001,0.295130220947,0.715515627924,54,57,4,4523,6961,154,121,154,121,6037,4843,2108,4.27077348698,7.82358339603,10.5283123697,11.4278077726,11.19727463,0.0,0.0116039678083,0.178925697174,0.596481377503,0.88789069811,3.55164297593,7.06690142527,9.87463974552,11.1715353872,11.1303909404,0.0,0.011042485495,0.192026951151,0.606026576829,0.884147482688
18,0,0,11706,14960,4.96878920715,5343,0.195450045529,0.299225147002,0.726558113419,59,68,0,4600,7106,158,133,158,133,6131,4889,2121,4.27539148281,7.82077075554,10.5405330683,11.4227240677,11.1804952124,0.000187160771102,0.016470147857,0.180984465656,0.590117911286,0.88115291035,3.52783668242,7.06944941959,9.85733910593,11.1584090092,11.1202459511,0.000187160771102,0.0129140932061,0.189032378813,0.601909039865,0.882275874977
19,0,0,11655,14974,4.97605140944,5343,0.197333973735,0.299280837506,0.722814897997,66,62,3,4535,7120,160,113,160,113,6059,4889,2074,4.29386962775,7.82454923552,10.523982197,11.3977106106,11.164460451,0.0,0.012726932435,0.188283735729,0.584690248924,0.874227961819,3.55346654232,7.09113585495,9.88312561783,11.1787134444,11.1246711299,0.0,0.0119782893506,0.193337076549,0.598352985214,0.878532659555
20,0,0,11603,14916,4.97302782753,5343,0.194219236268,0.300448292614,0.719071682575,62,68,3,4555,7048,157,104,157,104,6132,4803,2086,4.27987177267,7.79022858804,10.5134572337,11.4033569784,11.1953831361,0.0,0.0125397716639,0.185850645705,0.590305072057,0.885083286543,3.53768041161,7.08116070689,9.89978314145,11.1995276946,11.1675768425,0.000374321542205,0.0101066816395,0.185663484934,0.612577203818,0.889387984278
21,0,0,11421,14756,4.96859602024,5343,0.186210431981,0.299449073669,0.725435148793,63,57,2,4436,6985,150,133,150,133,6008,4813,2084,4.28813040375,7.82937682292,10.5381610256,11.4000920305,11.1809583255,0.0,0.0108553247239,0.189406700356,0.583005801984,0.880965749579,3.53311206304,7.08959741932,9.89517245893,11.2069634951,11.1214142046,0.000187160771102,0.0114168070372,0.197454613513,0.615758936927,0.880778588808
22,0,0,11756,15158,4.96648126469,5343,0.19514353732,0.300801714091,0.713831180984,60,68,0,4594,7162,164,133,164,133,6218,4963,2163,4.24033138109,7.75490183139,10.4856843367,11.395000144,11.1603833223,0.000374321542205,0.0129140932061,0.188096574958,0.58057271196,0.874976604904,3.51650395479,7.0854789418,9.9195229257,11.190213645,11.1458623171,0.000187160771102,0.0116039678083,0.202320793562,0.610705596107,0.888452180423
23,0,0,11637,14964,4.97146243194,5343,0.186446703149,0.292665041157,0.713269698671,74,69,2,4440,7197,173,128,173,128,6038,4763,2143,4.24005647736,7.77605631037,10.5024163209,11.4132715701,11.1671082094,0.000187160771102,0.0119782893506,0.183791877223,0.592363840539,0.874602283361,3.54219948219,7.08052130084,9.91659110261,11.1800475001,11.1428360913,0.0,0.011042485495,0.195770166573,0.605090772974,0.885270447314
24,0,0,11514,14862,4.96815457027,5343,0.187533825146,0.290751759714,0.714579824069,67,61,1,4404,7110,166,120,166,120,5927,4755,2023,4.26397321743,7.79876057073,10.504232129,11.4140122017,11.1735190213,0.000374321542205,0.0131012539772,0.183230394909,0.598165824443,0.87778401647,3.52395732905,7.08917678837,9.90721623346,11.2111848731,11.1398682844,0.000374321542205,0.0117911285794,0.197454613513,0.612390043047,0.892008235074
25,0,0,11765,15068,4.96932840675,5343,0.198616400178,0.296912777771,0.730862811155,66,66,1,4480,7285,171,124,171,124,6032,4831,2166,4.25281857401,7.7936389275,10.5077778415,11.4083504392,11.1617741872,0.000374321542205,0.012726932435,0.184540520307,0.589369268201,0.876286730301,3.52598021704,7.0677022762,9.91204164848,11.1782918315,11.1265777135,0.000374321542205,0.0102938424106,0.20026202508,0.604716451432,0.879094141868
26,0,0,11740,15031,4.98142126288,5343,0.193536310956,0.298007850545,0.722627737226,71,70,2,4597,7143,175,140,175,140,6095,4785,2261,4.27651058198,7.81082386593,10.4995284188,11.4013923548,11.1925936167,0.0,0.0134755755194,0.187347931873,0.585626052779,0.884147482688,3.57558742113,7.13431969767,9.95482150197,11.1989664257,11.1530624231,0.000374321542205,0.0132884147483,0.201946472019,0.603406326034,0.886019090399
27,0,0,11427,14660,4.97947811225,5343,0.196693969972,0.299180072134,0.701665730863,53,55,2,4474,6953,142,125,142,125,5972,4837,2119,4.25965670918,7.79876289251,10.5142826213,11.4152879379,11.2089912636,0.000187160771102,0.0129140932061,0.18173310874,0.584315927382,0.893879842785,3.58015934776,7.1285482459,9.93939305482,11.2080066696,11.1479709023,0.0,0.0136627362905,0.19857757814,0.611454239191,0.88789069811
28,0,0,11590,14795,4.98203620969,5343,0.190496753577,0.294500692147,0.7046603032,53,61,0,4574,7016,141,124,141,124,6066,4712,2135,4.26710727381,7.79559961797,10.4973047364,11.4204550234,11.1736003637,0.0,0.0140370578327,0.179487179487,0.597417181359,0.880217106494,3.56422710999,7.14292918198,9.94897438441,11.2187353891,11.1632076113,0.000187160771102,0.0125397716639,0.19183979038,0.615384615385,0.89125959199
29,0,0,11585,14810,4.97250187143,5343,0.197642671781,0.298393079428,0.716825753322,62,64,1,4677,6908,152,132,152,132,6221,4864,2061,4.27090661712,7.82705368416,10.5260841696,11.4303432788,11.1861024519,0.000374321542205,0.014598540146,0.186037806476,0.598165824443,0.879281302639,3.53529844206,7.09595669946,9.89503080218,11.1555377187,11.146367775,0.000374321542205,0.0117911285794,0.204005240502,0.594796930563,0.88957514505
