lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5
real,0,0,7464,9916,5.32805457518,6728,0.122055166375,0.311403980109,0.455856123662,60,44,38,3375,4089,198,73,198,73,4545,2974,2324,4.33139012123,7.75477941673,10.51913354,11.931596771,11.8849254216,0.0,0.0114447086801,0.201397146254,0.678210463734,0.922413793103,4.44930600623,7.88090481733,10.7364587651,12.0027706029,11.9247648454,0.000148632580262,0.0109988109394,0.206153388823,0.697681331748,0.945897740785
0,0,0,7361,10125,5.36546765152,6728,0.141610542549,0.299041590602,0.479785969084,48,50,46,3624,3737,203,92,203,92,4992,2732,2484,4.33783215998,7.79027312532,10.5922787792,11.9928529255,11.9525763745,0.000148632580262,0.0112960760999,0.196640903686,0.700505350773,0.958977407848,4.54134762927,8.12143935896,10.8749626352,12.123465862,11.9806684014,0.000445897740785,0.015903686088,0.248365041617,0.751189060642,0.972205707491
1,0,0,7620,10450,5.35941810444,6728,0.137028892268,0.306835239457,0.478151010702,58,47,41,3760,3860,209,94,209,94,5191,2757,2624,4.32212686686,7.74416269085,10.583060773,12.0270377617,11.9681561066,0.0,0.00921521997622,0.18772294887,0.707045184304,0.968043995244,4.53476633271,8.10010117871,10.8880551417,12.1264716944,11.9839042757,0.000148632580262,0.0145659928656,0.248810939358,0.750445897741,0.973692033294
2,0,0,7462,10279,5.36338569065,6728,0.132080863297,0.296782841823,0.474732461356,59,45,31,3669,3793,195,83,195,83,5001,2728,2567,4.34075404188,7.75692308834,10.5977233311,12.0204050862,11.963242081,0.0,0.00906658739596,0.203180737218,0.70451843044,0.964030915577,4.55087536352,8.1250143023,10.909595701,12.1267278899,11.973067123,0.000297265160523,0.0162009512485,0.248513674197,0.757282996433,0.967895362663
3,0,0,7570,10412,5.36024750385,6728,0.133020959113,0.30880500335,0.471165279429,63,58,36,3835,3735,210,84,210,84,5264,2758,2557,4.33440095478,7.7628222186,10.5921743628,12.0338917472,11.9686923535,0.000148632580262,0.0104042806183,0.194262782402,0.707788347206,0.96596313912,4.53375624845,8.10545603838,10.8877901512,12.116670351,11.9736001918,0.000297265160523,0.0148632580262,0.249405469679,0.745095124851,0.968341260404
4,0,0,7704,10601,5.35923286057,6728,0.130814883486,0.301026346418,0.483799048751,63,48,38,3744,3960,217,104,217,104,5218,2815,2647,4.33421605853,7.76248221097,10.555932812,11.9883801648,11.9516182906,0.000297265160523,0.00876932223543,0.189803804994,0.692181926278,0.956599286564,4.53568581308,8.14051856784,10.8941771103,12.1336054736,11.9791044912,0.000297265160523,0.0169441141498,0.245243757432,0.753715814507,0.972800237812
5,0,0,7777,10776,5.35697891278,6728,0.132839498702,0.304243374469,0.480826397146,70,54,37,3714,4063,218,94,218,94,5155,2868,2630,4.33379539608,7.76748673676,10.604278813,12.0052290819,11.9643809763,0.0,0.0107015457788,0.195897740785,0.697235434007,0.962098692033,4.52591366323,8.08265335355,10.8545242136,12.1279350544,11.97581459,0.000148632580262,0.0167954815696,0.245986920333,0.750743162901,0.971165279429
6,0,0,7776,10738,5.3606907281,6728,0.138894412684,0.306051273153,0.480083234245,54,57,44,3885,3891,206,85,206,85,5389,2908,2596,4.31757444973,7.74611962261,10.5653474324,11.9905553847,11.9562912906,0.000148632580262,0.00847205707491,0.194708680143,0.696195005945,0.959571938169,4.54491613094,8.09555939882,10.8696489751,12.10929476,11.9710875631,0.000148632580262,0.0147146254459,0.243162901308,0.74405469679,0.968043995244
7,0,0,7430,10221,5.36107288198,6728,0.133137244092,0.299291371405,0.490933412604,65,44,34,3639,3791,192,85,192,85,4992,2704,2558,4.33642069258,7.74518845041,10.5304422517,11.9848606897,11.9567069403,0.0,0.0123365041617,0.191290130797,0.682669441141,0.961206896552,4.55287749334,8.09879133741,10.8723917404,12.114482764,11.9661558049,0.0,0.0162009512485,0.236474435196,0.748513674197,0.964328180737
8,0,0,7562,10380,5.36119241554,6728,0.135466999544,0.305538357629,0.484542211653,55,61,45,3726,3836,222,80,222,80,5109,2708,2696,4.31946106046,7.72189619083,10.5492411381,12.0020639137,11.9641367727,0.000148632580262,0.012485136742,0.190844233056,0.689655172414,0.963585017836,4.53582745702,8.12197743067,10.9038377359,12.1210507812,11.9741966529,0.000148632580262,0.0154577883472,0.251189060642,0.752378121284,0.969233055886
