lexicon,homophones_type,homophones_token,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_comp,bppair,tdpair,kgpair,avg_lev_diff,avg_lev_same,confpairs,distpairs,confpairs_init,distpairs_init,diffpos,mpsinit,mpslast,1entropy,2entropy,3entropy,4entropy,5entropy,pctunique1,pctunique2,pctunique3,pctunique4,pctunique5,1endentropy,2endentropy,3endentropy,4endentropy,5endentropy,pctendunique1,pctendunique2,pctendunique3,pctendunique4,pctendunique5
9,0,0,16290,20247,4.97140304983,6197,0.209743255119,0.329715541119,0.6785541391,112,156,99,8944,7346,429,174,429,174,11038,7158,4656,4.43194663417,8.0536013447,10.8292352548,11.5979725465,11.2698736743,0.0,0.0101662094562,0.218008713894,0.680490559948,0.925286428917,4.43372738863,7.87836187315,10.7169854846,11.5621953868,11.2641421451,0.000161368404066,0.0159754720026,0.255930288849,0.695659189931,0.926416007746
10,0,0,16357,20328,4.97634827781,6197,0.211986589638,0.333308721363,0.67500403421,112,147,98,8877,7480,424,180,424,180,10970,7236,4619,4.45549198632,8.07582368509,10.8630434889,11.6104757419,11.2684280476,0.0,0.0112957882847,0.224302081652,0.682426980797,0.922865902856,4.42231570995,7.86773087388,10.6722078903,11.5250125897,11.264410884,0.0,0.0138776827497,0.257866709698,0.687590769727,0.924963692109
11,0,0,16190,20218,4.9749480501,6197,0.209560778124,0.328535272569,0.681458770373,101,167,110,8940,7250,442,164,442,164,11182,7180,4594,4.45361955045,8.06545411418,10.8499351956,11.6178127573,11.2598254143,0.0,0.0124253671131,0.21784734549,0.686783927707,0.919315797967,4.43048780753,7.87218278856,10.6988119045,11.5753114548,11.2705856715,0.0,0.0124253671131,0.250605131515,0.69404550589,0.925609165725
12,0,0,16204,20258,4.97138226675,6197,0.214789607639,0.332888610467,0.683556559626,114,148,101,8802,7402,441,180,441,180,11013,7148,4601,4.43145700814,8.03283910337,10.8279901373,11.620166484,11.2697933744,0.000161368404066,0.0112957882847,0.21349039858,0.685008875262,0.923834113281,4.43768802148,7.87933002177,10.674932112,11.5552396072,11.2535069358,0.0,0.0142004195579,0.249314184283,0.698725189608,0.923834113281
13,0,0,15921,19896,4.97797904669,6197,0.209433645924,0.328274625606,0.671292560917,113,156,105,8764,7157,441,180,441,180,10961,6959,4567,4.46166875351,8.0910463938,10.8724917485,11.6140353341,11.2677160505,0.0,0.0103275778603,0.226399870905,0.680974665161,0.923188639664,4.43890984872,7.90188626039,10.688479056,11.5443134581,11.2578731382,0.0,0.0137163143457,0.25157334194,0.692109085041,0.923995481685
14,0,0,16199,20206,4.97343479159,6197,0.20649943228,0.332746927312,0.680006454736,122,181,97,8903,7296,471,190,471,190,11124,7209,4622,4.44622461172,8.06282545439,10.8280358985,11.612351615,11.2660588692,0.000161368404066,0.0133935775375,0.221074713571,0.680329191544,0.921574955624,4.43836030584,7.89654265466,10.6912752141,11.5634352071,11.253229001,0.0,0.0138776827497,0.252057447152,0.695820558335,0.919961271583
15,0,0,16288,20284,4.97428200176,6197,0.213304680549,0.332282564861,0.674681297402,110,159,107,8933,7355,445,174,445,174,11094,7115,4765,4.44402746826,8.06632538169,10.8238979216,11.6003438187,11.2696775225,0.000161368404066,0.0124253671131,0.220751976763,0.678715507504,0.92222042924,4.4256788529,7.88808669041,10.6988633196,11.5573325099,11.257553951,0.000161368404066,0.0129094723253,0.258834920123,0.699532031628,0.924963692109
16,0,0,16068,20066,4.97008407929,6197,0.217455002919,0.329950941339,0.675488139422,126,154,92,8795,7273,438,170,438,170,10928,7132,4607,4.44358441576,8.06606157109,10.8208609773,11.6106450433,11.2766080782,0.0,0.00984347264806,0.217685977086,0.681458770373,0.925125060513,4.42822297301,7.86742417455,10.6669818066,11.5417864578,11.2575596514,0.0,0.0143617879619,0.261416814588,0.689849927384,0.92222042924
17,0,0,16178,20140,4.9754827327,6197,0.208582849712,0.331266702298,0.674035823786,105,157,94,8797,7381,425,183,425,183,10965,7165,4654,4.45451728691,8.05747766149,10.8110232775,11.6229203928,11.2728158824,0.0,0.0130708407294,0.218008713894,0.686945296111,0.924479586897,4.42573308113,7.90645105646,10.6991185675,11.5673919269,11.281897326,0.0,0.0127481039213,0.251734710344,0.690011295788,0.931257059868
18,0,0,16360,20261,4.97787919413,6197,0.215201263603,0.336323858512,0.672260771341,103,157,92,8896,7464,423,167,423,167,11022,7382,4644,4.46989270936,8.07125463959,10.8495700238,11.6209837414,11.294140245,0.0,0.0125867355172,0.219945134743,0.680813296756,0.934000322737,4.44337807244,7.91130554772,10.706492211,11.5709019554,11.2822555608,0.0,0.014523156366,0.25318702598,0.697434242375,0.93174116508
19,0,0,16452,20421,4.97285692811,6197,0.212045778478,0.329345433174,0.683072454413,106,173,97,9017,7435,433,182,433,182,11194,7188,4715,4.43727118712,8.05931828396,10.8333594154,11.6016305954,11.2572461645,0.0,0.0117798934969,0.217363240278,0.674681297402,0.918831692755,4.44523695203,7.88071759362,10.6864380873,11.5494434924,11.2513617484,0.0,0.0142004195579,0.249959657899,0.691463611425,0.919477166371
20,0,0,16178,20189,4.97527724582,6197,0.21593537385,0.328199237717,0.685170243666,116,153,101,8739,7439,437,192,437,192,10911,7087,4614,4.42172197631,8.04931975565,10.8161911792,11.5797289735,11.2562654285,0.000161368404066,0.0122639987091,0.216717766661,0.672099402937,0.918993061159,4.44319638229,7.87764169528,10.6941908713,11.569840337,11.2768994264,0.000161368404066,0.0140390511538,0.259803130547,0.695820558335,0.931902533484
21,0,0,16389,20316,4.97366866639,6197,0.207314387,0.332555038926,0.672260771341,101,168,95,9020,7369,426,179,426,179,11161,7202,4708,4.4660002122,8.0896347393,10.8437317226,11.6091834042,11.2842217564,0.0,0.0106503146684,0.214458609004,0.676456349847,0.928029691786,4.44674793096,7.89591652657,10.6950165353,11.556499207,11.2761071293,0.000161368404066,0.0138776827497,0.256253025658,0.694206874294,0.930127481039
22,0,0,16393,20339,4.97339556938,6197,0.213486404508,0.326959002069,0.683072454413,112,158,103,9009,7384,430,166,430,166,11212,7125,4719,4.44033518428,8.05379409249,10.8196915558,11.5773777492,11.2776392626,0.000161368404066,0.0112957882847,0.213329030176,0.664030982734,0.923188639664,4.43871421045,7.88874715545,10.6995778782,11.580549962,11.2713563361,0.0,0.0133935775375,0.25157334194,0.698079715992,0.926254639342
23,0,0,16239,20150,4.97636036221,6197,0.213108243661,0.332037554687,0.680490559948,102,165,87,8973,7266,420,171,420,171,11141,7159,4600,4.46427928361,8.07341024766,10.8284964405,11.6175251986,11.2708683299,0.000161368404066,0.0119412619009,0.221720187187,0.688074874939,0.922543166048,4.43770462284,7.9088788614,10.7099969589,11.5743284316,11.2683050122,0.0,0.0135549459416,0.251089236727,0.691463611425,0.928836533807
24,0,0,16039,19948,4.97782007433,6197,0.21035353212,0.330466563313,0.671292560917,103,138,85,8722,7317,386,168,386,168,10819,6985,4578,4.44133321818,8.08277682282,10.8613695347,11.6097248105,11.2722923242,0.0,0.0101662094562,0.213651766984,0.67581087623,0.924479586897,4.43571722534,7.90176710838,10.7279875356,11.5902894776,11.2563101765,0.0,0.012102630305,0.254962078425,0.698725189608,0.925125060513
25,0,0,16017,19884,4.97087144043,6197,0.209068477509,0.328862644093,0.670808455704,111,148,96,8856,7161,418,158,418,158,11017,6962,4732,4.45419902366,8.07169118249,10.8508344058,11.6285338665,11.2650425812,0.0,0.0108116830725,0.220429239955,0.68533161207,0.921897692432,4.42451441186,7.87743013633,10.697850153,11.542378612,11.2732235887,0.000161368404066,0.0137163143457,0.257059867678,0.679199612716,0.92738421817
26,0,0,16612,20715,4.97360235846,6197,0.215566377606,0.334649632967,0.680651928352,106,161,104,9079,7533,436,189,436,189,11347,7367,4669,4.43869958963,8.06080878349,10.8284590722,11.595013417,11.2792825243,0.000161368404066,0.0111344198806,0.216717766661,0.673228981765,0.927061481362,4.40682592514,7.83575266889,10.6777909207,11.5570136762,11.2528536062,0.0,0.0146845247701,0.258512183315,0.691302243021,0.922865902856
27,0,0,16382,20393,4.97346338786,6197,0.2116424107,0.333608664953,0.686622559303,108,153,95,8944,7438,414,175,414,175,11133,7279,4681,4.45478202789,8.0721229177,10.8427257377,11.5998502727,11.271625075,0.0,0.0111344198806,0.216072293045,0.672906244957,0.925447797321,4.43809365462,7.86644144351,10.693589241,11.5471953694,11.2672002051,0.000161368404066,0.0140390511538,0.257866709698,0.689849927384,0.927545586574
28,0,0,16340,20405,4.97535464848,6197,0.210961219591,0.329043292862,0.686945296111,118,162,98,9157,7183,443,177,443,177,11359,7160,4582,4.43988128212,8.06645727839,10.8214868638,11.5894489284,11.2623542156,0.000161368404066,0.0122639987091,0.216556398257,0.674035823786,0.921574955624,4.42303533286,7.88814510031,10.6806793002,11.5656969288,11.2626594833,0.0,0.0124253671131,0.259157656931,0.696950137163,0.924802323705
29,0,0,16265,20301,4.97222530988,6197,0.216495725675,0.330760203153,0.680006454736,106,164,99,8899,7366,438,182,438,182,11136,7173,4629,4.4443151434,8.06685065316,10.8201159471,11.5954216034,11.2608864502,0.000161368404066,0.00984347264806,0.216395029853,0.677908665483,0.919638534775,4.4306482467,7.8875356905,10.6909362471,11.5699629956,11.2671291012,0.0,0.0143617879619,0.254477973213,0.691302243021,0.924963692109
